"","x"
"17938",6
"17939",5
"17940",12
"17941",1
"17942",13
"17943",12
"17944",1
"17945",3
"17946",3
"17947",4
"17948",15
"17949",4
"17950",13
"17951",1
"17952",4
"17953",1
"17954",1
"17955",10
"17956",1
"17957",1
"17958",10
"17959",13
"17960",14
"17961",3
"17962",13
"17963",14
"17964",10
"17965",10
"17966",13
"17967",8
"17968",10
"17969",14
"17970",14
"17971",1
"17972",12
"17973",1
"17974",10
"17975",15
"17976",10
"17977",10
"17978",10
"17979",10
"17980",8
"17981",8
"17982",10
"17983",10
"17984",8
"17985",14
"17986",1
"17987",1
"17988",3
"17989",1
"17990",1
"17991",8
"17992",12
"17993",10
"17994",8
"17995",6
"17996",14
"17997",10
"17998",12
"17999",4
"18000",1
"18001",1
"18002",12
"18003",4
"18004",14
"18005",1
"18006",3
"18007",1
"18008",6
"18009",7
"18010",13
"18011",8
"18012",2
"18013",10
"18014",10
"18015",1
"18016",4
"18017",8
"18018",14
"18019",10
"18020",14
"18021",10
"18022",12
"18023",14
"18024",14
"18025",1
"18026",14
"18027",4
"18028",10
"18029",10
"18030",15
"18031",10
"18032",14
"18033",14
"18034",6
"18035",10
"18036",10
"18037",1
"18038",1
"18039",4
"18040",14
"18041",1
"18042",14
"18043",8
"18044",14
"18045",3
"18046",15
"18047",10
"18048",12
"18049",10
"18050",10
"18051",10
"18052",3
"18053",3
"18054",14
"18055",13
"18056",3
"18057",10
"18058",9
"18059",10
"18060",10
"18061",10
"18062",8
"18063",12
"18064",12
"18065",9
"18066",10
"18067",12
"18068",12
"18069",4
"18070",13
"18071",4
"18072",15
"18073",14
"18074",15
"18075",8
"18076",1
"18077",15
"18078",6
"18079",3
"18080",6
"18081",8
"18082",4
"18083",15
"18084",14
"18085",1
"18086",10
"18087",15
"18088",10
"18089",4
"18090",8
"18091",9
"18092",10
"18093",14
"18094",13
"18095",6
"18096",10
"18097",10
"18098",10
"18099",4
"18100",2
"18101",5
"18102",8
"18103",3
"18104",1
"18105",14
"18106",3
"18107",7
"18108",1
"18109",2
"18110",4
"18111",10
"18112",9
"18113",7
"18114",1
"18115",14
"18116",5
"18117",10
"18118",12
"18119",6
"18120",1
"18121",1
"18122",4
"18123",14
"18124",12
"18125",9
"18126",2
"18127",1
"18128",2
"18129",1
"18130",13
"18131",10
"18132",8
"18133",5
"18134",10
"18135",10
"18136",8
"18137",1
"18138",10
"18139",14
"18140",1
"18141",3
"18142",12
"18143",4
"18144",3
"18145",8
"18146",14
"18147",12
"18148",10
"18149",8
"18150",10
"18151",1
"18152",9
"18153",1
"18154",14
"18155",10
"18156",1
"18157",10
"18158",10
"18159",2
"18160",12
"18161",15
"18162",8
"18163",13
"18164",1
"18165",1
"18166",12
"18167",1
"18168",1
"18169",14
"18170",14
"18171",14
"18172",1
"18173",1
"18174",1
"18175",1
"18176",9
"18177",13
"18178",14
"18179",14
"18180",10
"18181",8
"18182",10
"18183",1
"18184",10
"18185",1
"18186",10
"18187",14
"18188",1
"18189",12
"18190",4
"18191",2
"18192",1
"18193",1
"18194",7
"18195",14
"18196",8
"18197",12
"18198",3
"18199",8
"18200",12
"18201",13
"18202",14
"18203",12
"18204",1
"18205",13
"18206",15
"18207",1
"18208",14
"18209",10
"18210",1
"18211",10
"18212",15
"18213",10
"18214",10
"18215",10
"18216",10
"18217",12
"18218",15
"18219",3
"18220",1
"18221",8
"18222",1
"18223",10
"18224",10
"18225",14
"18226",10
"18227",12
"18228",3
"18229",10
"18230",14
"18231",10
"18232",15
"18233",15
"18234",4
"18235",1
"18236",1
"18237",3
"18238",14
"18239",3
"18240",1
"18241",10
"18242",2
"18243",3
"18244",14
"18245",6
"18246",10
"18247",12
"18248",5
"18249",8
"18250",4
"18251",4
"18252",14
"18253",15
"18254",10
"18255",11
"18256",10
"18257",1
"18258",7
"18259",10
"18260",3
"18261",9
"18262",10
"18263",1
"18264",13
"18265",14
"18266",15
"18267",8
"18268",10
"18269",8
"18270",10
"18271",12
"18272",10
"18273",12
"18274",1
"18275",6
"18276",14
"18277",1
"18278",10
"18279",10
"18280",1
"18281",12
"18282",3
"18283",10
"18284",13
"18285",4
"18286",10
"18287",10
"18288",3
"18289",15
"18290",13
"18291",10
"18292",15
"18293",1
"18294",15
"18295",8
"18296",12
"18297",5
"18298",8
"18299",10
"18300",12
"18301",8
"18302",1
"18303",15
"18304",10
"18305",1
"18306",1
"18307",10
"18308",2
"18309",1
"18310",14
"18311",15
"18312",5
"18313",9
"18314",7
"18315",3
"18316",10
"18317",3
"18318",12
"18319",15
"18320",12
"18321",10
"18322",10
"18323",3
"18324",13
"18325",1
"18326",14
"18327",10
"18328",15
"18329",15
"18330",14
"18331",13
"18332",10
"18333",7
"18334",1
"18335",10
"18336",1
"18337",4
"18338",9
"18339",10
"18340",6
"18341",1
"18342",10
"18343",10
"18344",8
"18345",6
"18346",14
"18347",13
"18348",10
"18349",6
"18350",14
"18351",10
"18352",7
"18353",4
"18354",3
"18355",10
"18356",14
"18357",6
"18358",8
"18359",10
"18360",1
"18361",10
"18362",6
"18363",4
"18364",8
"18365",6
"18366",12
"18367",7
"18368",4
"18369",8
"18370",4
"18371",15
"18372",15
"18373",1
"18374",14
"18375",9
"18376",10
"18377",15
"18378",4
"18379",4
"18380",10
"18381",10
"18382",4
"18383",1
"18384",10
"18385",9
"18386",1
"18387",13
"18388",7
"18389",13
"18390",15
"18391",14
"18392",10
"18393",10
"18394",1
"18395",10
"18396",1
"18397",14
"18398",14
"18399",3
"18400",10
"18401",14
"18402",8
"18403",8
"18404",15
"18405",4
"18406",4
"18407",10
"18408",2
"18409",10
"18410",1
"18411",2
"18412",10
"18413",1
"18414",10
"18415",10
"18416",1
"18417",13
"18418",12
"18419",4
"18420",6
"18421",9
"18422",1
"18423",10
"18424",14
"18425",3
"18426",3
"18427",10
"18428",3
"18429",15
"18430",1
"18431",12
"18432",10
"18433",14
"18434",10
"18435",3
"18436",8
"18437",15
"18438",8
"18439",10
"18440",10
"18441",1
"18442",8
"18443",10
"18444",1
"18445",13
"18446",3
"18447",10
"18448",4
"18449",5
"18450",13
"18451",14
"18452",10
"18453",1
"18454",15
"18455",3
"18456",3
"18457",8
"18458",9
"18459",1
"18460",1
"18461",13
"18462",6
"18463",14
"18464",9
"18465",8
"18466",10
"18467",10
"18468",8
"18469",5
"18470",10
"18471",6
"18472",12
"18473",13
"18474",8
"18475",10
"18476",12
"18477",8
"18478",6
"18479",13
"18480",10
"18481",9
"18482",1
"18483",1
"18484",4
"18485",10
"18486",1
"18487",1
"18488",14
"18489",1
"18490",1
"18491",6
"18492",4
"18493",3
"18494",4
"18495",8
"18496",12
"18497",7
"18498",6
"18499",10
"18500",12
"18501",10
"18502",2
"18503",15
"18504",10
"18505",6
"18506",10
"18507",8
"18508",12
"18509",3
"18510",8
"18511",14
"18512",13
"18513",13
"18514",2
"18515",13
"18516",11
"18517",3
"18518",6
"18519",4
"18520",10
"18521",1
"18522",3
"18523",2
"18524",13
"18525",15
"18526",1
"18527",6
"18528",3
"18529",12
"18530",10
"18531",1
"18532",2
"18533",1
"18534",1
"18535",7
"18536",1
"18537",1
"18538",1
"18539",1
"18540",14
"18541",3
"18542",1
"18543",6
"18544",4
"18545",8
"18546",2
"18547",14
"18548",8
"18549",9
"18550",15
"18551",13
"18552",10
"18553",1
"18554",5
"18555",10
"18556",10
"18557",12
"18558",8
"18559",10
"18560",14
"18561",10
"18562",13
"18563",2
"18564",1
"18565",12
"18566",14
"18567",2
"18568",1
"18569",1
"18570",14
"18571",10
"18572",1
"18573",8
"18574",1
"18575",3
"18576",1
"18577",2
"18578",3
"18579",13
"18580",12
"18581",4
"18582",3
"18583",10
"18584",10
"18585",14
"18586",1
"18587",10
"18588",6
"18589",1
"18590",15
"18591",11
"18592",6
"18593",10
"18594",13
"18595",14
"18596",10
"18597",3
"18598",12
"18599",10
"18600",9
"18601",3
"18602",14
"18603",14
"18604",1
"18605",4
"18606",1
"18607",13
"18608",12
"18609",12
"18610",12
"18611",10
"18612",6
"18613",1
"18614",14
"18615",15
"18616",1
"18617",13
"18618",12
"18619",9
"18620",14
"18621",10
"18622",13
"18623",4
"18624",8
"18625",9
"18626",3
"18627",12
"18628",4
"18629",1
"18630",10
"18631",14
"18632",8
"18633",4
"18634",10
"18635",12
"18636",3
"18637",5
"18638",8
"18639",10
"18640",4
"18641",12
"18642",9
"18643",3
"18644",1
"18645",1
"18646",8
"18647",3
"18648",8
"18649",12
"18650",10
"18651",9
"18652",13
"18653",4
"18654",8
"18655",14
"18656",5
"18657",1
"18658",10
"18659",14
"18660",8
"18661",10
"18662",8
"18663",3
"18664",8
"18665",10
"18666",12
"18667",1
"18668",12
"18669",1
"18670",4
"18671",8
"18672",15
"18673",13
"18674",14
"18675",10
"18676",10
"18677",14
"18678",4
"18679",1
"18680",12
"18681",10
"18682",10
"18683",14
"18684",5
"18685",10
"18686",10
"18687",8
"18688",10
"18689",13
"18690",6
"18691",10
"18692",1
"18693",12
"18694",10
"18695",12
"18696",3
"18697",12
"18698",15
"18699",3
"18700",4
"18701",5
"18702",8
"18703",10
"18704",15
"18705",10
"18706",9
"18707",12
"18708",1
"18709",14
"18710",1
"18711",8
"18712",1
"18713",10
"18714",10
"18715",10
"18716",10
"18717",13
"18718",1
"18719",2
"18720",13
"18721",1
"18722",12
"18723",2
"18724",3
"18725",13
"18726",14
"18727",12
"18728",1
"18729",13
"18730",8
"18731",10
"18732",14
"18733",8
"18734",13
"18735",1
"18736",10
"18737",9
"18738",3
"18739",1
"18740",10
"18741",6
"18742",10
"18743",4
"18744",11
"18745",7
"18746",10
"18747",10
"18748",10
"18749",1
"18750",1
"18751",10
"18752",8
"18753",2
"18754",8
"18755",12
"18756",9
"18757",8
"18758",2
"18759",10
"18760",10
"18761",1
"18762",3
"18763",4
"18764",1
"18765",5
"18766",3
"18767",1
"18768",3
"18769",4
"18770",1
"18771",10
"18772",10
"18773",1
"18774",13
"18775",7
"18776",3
"18777",1
"18778",10
"18779",4
"18780",8
"18781",7
"18782",1
"18783",12
"18784",1
"18785",10
"18786",7
"18787",10
"18788",1
"18789",12
"18790",10
"18791",3
"18792",12
"18793",3
"18794",15
"18795",14
"18796",4
"18797",8
"18798",15
"18799",7
"18800",4
"18801",8
"18802",4
"18803",1
"18804",1
"18805",5
"18806",2
"18807",8
"18808",14
"18809",4
"18810",15
"18811",4
"18812",1
"18813",15
"18814",4
"18815",1
"18816",14
"18817",1
"18818",1
"18819",4
"18820",6
"18821",8
"18822",1
"18823",5
"18824",1
"18825",15
"18826",1
"18827",1
"18828",8
"18829",5
"18830",14
"18831",1
"18832",4
"18833",1
"18834",7
"18835",1
"18836",4
"18837",4
"18838",6
"18839",5
"18840",1
"18841",1
"18842",14
"18843",1
"18844",1
"18845",1
"18846",4
"18847",2
"18848",13
"18849",1
"18850",15
"18851",15
"18852",1
"18853",14
"18854",6
"18855",1
"18856",1
"18857",6
"18858",14
"18859",12
"18860",15
"18861",1
"18862",1
"18863",15
"18864",10
"18865",15
"18866",14
"18867",6
"18868",1
"18869",1
"18870",3
"18871",1
"18872",4
"18873",1
"18874",1
"18875",1
"18876",14
"18877",1
"18878",14
"18879",1
"18880",8
"18881",8
"18882",14
"18883",8
"18884",1
"18885",14
"18886",5
"18887",8
"18888",14
"18889",3
"18890",1
"18891",15
"18892",14
"18893",8
"18894",14
"18895",1
"18896",15
"18897",8
"18898",8
"18899",1
"18900",1
"18901",15
"18902",14
"18903",14
"18904",1
"18905",5
"18906",4
"18907",14
"18908",1
"18909",15
"18910",3
"18911",13
"18912",1
"18913",8
"18914",10
"18915",5
"18916",6
"18917",10
"18918",15
"18919",13
"18920",5
"18921",14
"18922",12
"18923",4
"18924",1
"18925",15
"18926",3
"18927",1
"18928",1
"18929",15
"18930",9
"18931",15
"18932",1
"18933",1
"18934",1
"18935",1
"18936",1
"18937",1
"18938",10
"18939",14
"18940",9
"18941",1
"18942",15
"18943",8
"18944",15
"18945",15
"18946",12
"18947",8
"18948",10
"18949",1
"18950",10
"18951",8
"18952",8
"18953",1
"18954",15
"18955",10
"18956",10
"18957",10
"18958",15
"18959",14
"18960",4
"18961",4
"18962",1
"18963",1
"18964",1
"18965",10
"18966",14
"18967",1
"18968",4
"18969",1
"18970",15
"18971",8
"18972",15
"18973",8
"18974",4
"18975",1
"18976",1
"18977",1
"18978",1
"18979",10
"18980",15
"18981",6
"18982",1
"18983",14
"18984",1
"18985",15
"18986",15
"18987",14
"18988",15
"18989",5
"18990",1
"18991",8
"18992",12
"18993",14
"18994",8
"18995",3
"18996",15
"18997",12
"18998",14
"18999",1
"19000",1
"19001",1
"19002",15
"19003",1
"19004",4
"19005",14
"19006",15
"19007",1
"19008",8
"19009",1
"19010",12
"19011",14
"19012",1
"19013",5
"19014",4
"19015",1
"19016",2
"19017",15
"19018",14
"19019",10
"19020",1
"19021",15
"19022",13
"19023",14
"19024",1
"19025",10
"19026",1
"19027",1
"19028",4
"19029",8
"19030",14
"19031",15
"19032",15
"19033",1
"19034",15
"19035",1
"19036",1
"19037",8
"19038",14
"19039",15
"19040",3
"19041",1
"19042",13
"19043",1
"19044",5
"19045",1
"19046",1
"19047",15
"19048",1
"19049",14
"19050",1
"19051",13
"19052",1
"19053",10
"19054",14
"19055",1
"19056",1
"19057",14
"19058",13
"19059",8
"19060",1
"19061",1
"19062",1
"19063",8
"19064",8
"19065",14
"19066",1
"19067",10
"19068",1
"19069",3
"19070",14
"19071",3
"19072",14
"19073",1
"19074",12
"19075",15
"19076",14
"19077",14
"19078",14
"19079",8
"19080",1
"19081",10
"19082",8
"19083",1
"19084",11
"19085",1
"19086",5
"19087",3
"19088",1
"19089",14
"19090",1
"19091",10
"19092",6
"19093",15
"19094",4
"19095",8
"19096",13
"19097",1
"19098",6
"19099",1
"19100",14
"19101",4
"19102",14
"19103",1
"19104",8
"19105",8
"19106",3
"19107",5
"19108",4
"19109",1
"19110",1
"19111",5
"19112",12
"19113",15
"19114",14
"19115",3
"19116",2
"19117",4
"19118",1
"19119",13
"19120",1
"19121",10
"19122",1
"19123",12
"19124",1
"19125",14
"19126",1
"19127",4
"19128",8
"19129",14
"19130",14
"19131",1
"19132",8
"19133",1
"19134",1
"19135",8
"19136",8
"19137",1
"19138",5
"19139",1
"19140",14
"19141",10
"19142",1
"19143",10
"19144",15
"19145",1
"19146",4
"19147",15
"19148",3
"19149",1
"19150",12
"19151",1
"19152",11
"19153",12
"19154",8
"19155",4
"19156",14
"19157",10
"19158",1
"19159",3
"19160",14
"19161",1
"19162",8
"19163",10
"19164",8
"19165",1
"19166",15
"19167",14
"19168",10
"19169",14
"19170",1
"19171",1
"19172",8
"19173",13
"19174",12
"19175",13
"19176",15
"19177",10
"19178",3
"19179",8
"19180",1
"19181",1
"19182",1
"19183",8
"19184",1
"19185",1
"19186",14
"19187",5
"19188",1
"19189",15
"19190",1
"19191",15
"19192",1
"19193",1
"19194",8
"19195",2
"19196",1
"19197",5
"19198",12
"19199",14
"19200",4
"19201",1
"19202",1
"19203",1
"19204",1
"19205",1
"19206",1
"19207",15
"19208",12
"19209",1
"19210",1
"19211",4
"19212",14
"19213",1
"19214",8
"19215",15
"19216",14
"19217",12
"19218",15
"19219",15
"19220",14
"19221",1
"19222",15
"19223",8
"19224",1
"19225",14
"19226",10
"19227",2
"19228",1
"19229",8
"19230",8
"19231",8
"19232",1
"19233",14
"19234",4
"19235",14
"19236",10
"19237",1
"19238",15
"19239",14
"19240",15
"19241",10
"19242",15
"19243",10
"19244",8
"19245",13
"19246",15
"19247",12
"19248",15
"19249",8
"19250",15
"19251",12
"19252",10
"19253",1
"19254",1
"19255",1
"19256",1
"19257",14
"19258",1
"19259",1
"19260",14
"19261",8
"19262",14
"19263",15
"19264",15
"19265",3
"19266",15
"19267",8
"19268",15
"19269",1
"19270",1
"19271",1
"19272",1
"19273",8
"19274",15
"19275",1
"19276",10
"19277",15
"19278",15
"19279",8
"19280",1
"19281",3
"19282",1
"19283",15
"19284",10
"19285",14
"19286",1
"19287",8
"19288",10
"19289",1
"19290",14
"19291",1
"19292",1
"19293",1
"19294",1
"19295",14
"19296",10
"19297",2
"19298",15
"19299",12
"19300",1
"19301",14
"19302",1
"19303",10
"19304",1
"19305",13
"19306",10
"19307",6
"19308",15
"19309",13
"19310",11
"19311",15
"19312",8
"19313",5
"19314",1
"19315",13
"19316",12
"19317",8
"19318",1
"19319",3
"19320",4
"19321",10
"19322",1
"19323",14
"19324",10
"19325",1
"19326",12
"19327",14
"19328",1
"19329",1
"19330",1
"19331",7
"19332",14
"19333",10
"19334",8
"19335",10
"19336",14
"19337",2
"19338",12
"19339",10
"19340",1
"19341",8
"19342",14
"19343",15
"19344",1
"19345",8
"19346",8
"19347",1
"19348",1
"19349",10
"19350",7
"19351",4
"19352",12
"19353",8
"19354",1
"19355",5
"19356",15
"19357",1
"19358",12
"19359",1
"19360",10
"19361",12
"19362",15
"19363",1
"19364",10
"19365",6
"19366",10
"19367",13
"19368",14
"19369",12
"19370",1
"19371",6
"19372",1
"19373",15
"19374",6
"19375",1
"19376",10
"19377",8
"19378",10
"19379",1
"19380",2
"19381",14
"19382",1
"19383",15
"19384",1
"19385",10
"19386",1
"19387",4
"19388",1
"19389",15
"19390",15
"19391",12
"19392",2
"19393",15
"19394",11
"19395",15
"19396",15
"19397",6
"19398",1
"19399",3
"19400",8
"19401",15
"19402",12
"19403",8
"19404",10
"19405",1
"19406",8
"19407",12
"19408",1
"19409",1
"19410",15
"19411",10
"19412",12
"19413",1
"19414",1
"19415",12
"19416",14
"19417",3
"19418",15
"19419",1
"19420",10
"19421",1
"19422",8
"19423",8
"19424",10
"19425",3
"19426",15
"19427",3
"19428",13
"19429",12
"19430",14
"19431",5
"19432",1
"19433",10
"19434",15
"19435",1
"19436",14
"19437",1
"19438",14
"19439",8
"19440",3
"19441",10
"19442",12
"19443",1
"19444",12
"19445",2
"19446",8
"19447",1
"19448",10
"19449",12
"19450",1
"19451",8
"19452",10
"19453",8
"19454",15
"19455",2
"19456",8
"19457",1
"19458",1
"19459",12
"19460",13
"19461",1
"19462",6
"19463",8
"19464",8
"19465",4
"19466",14
"19467",1
"19468",9
"19469",10
"19470",1
"19471",10
"19472",14
"19473",10
"19474",10
"19475",1
"19476",8
"19477",3
"19478",4
"19479",14
"19480",1
"19481",1
"19482",2
"19483",14
"19484",6
"19485",10
"19486",8
"19487",1
"19488",12
"19489",1
"19490",1
"19491",5
"19492",5
"19493",1
"19494",14
"19495",15
"19496",1
"19497",6
"19498",14
"19499",1
"19500",2
"19501",1
"19502",12
"19503",8
"19504",1
"19505",1
"19506",1
"19507",3
"19508",1
"19509",10
"19510",10
"19511",14
"19512",2
"19513",10
"19514",15
"19515",1
"19516",1
"19517",14
"19518",9
"19519",9
"19520",1
"19521",4
"19522",1
"19523",6
"19524",1
"19525",13
"19526",4
"19527",10
"19528",6
"19529",12
"19530",14
"19531",4
"19532",9
